,label,prediced_label,model correct
1663,30,30,True
1664,30,30,True
1665,30,24,False
1666,30,30,True
1667,30,30,True
1668,30,30,True
1669,30,30,True
1670,30,30,True
1671,30,79,False
1672,31,31,True
1673,31,31,True
1674,31,31,True
1675,31,31,True
1676,31,31,True
1677,31,31,True
1678,31,31,True
1679,31,31,True
1680,31,31,True
1681,31,31,True
1682,31,31,True
1683,31,31,True
1684,31,31,True
1685,31,31,True
1686,31,31,True
1687,31,31,True
1688,31,31,True
1689,31,31,True
1690,31,31,True
1691,31,31,True
1692,31,29,False
1693,31,31,True
1694,31,31,True
1695,31,31,True
1696,31,31,True
1697,31,31,True
1698,31,31,True
1699,31,31,True
1700,31,31,True
1701,31,31,True
1702,31,31,True
1703,31,101,False
1704,31,31,True
1705,31,31,True
1706,31,31,True
1707,31,31,True
1708,31,31,True
1709,31,31,True
1710,31,31,True
1711,31,31,True
1712,31,31,True
1713,31,31,True
1714,31,31,True
1715,31,31,True
1716,31,31,True
1717,31,31,True
1718,31,31,True
1719,31,31,True
1720,31,31,True
1721,31,31,True
1722,31,31,True
1723,31,31,True
1724,31,31,True
1725,31,31,True
1726,31,31,True
1727,31,31,True
1728,31,31,True
1729,31,31,True
1730,31,31,True
1731,31,31,True
1732,31,31,True
1733,31,31,True
1734,31,31,True
1735,31,31,True
1736,31,31,True
1737,31,31,True
1738,31,31,True
1739,31,31,True
1740,31,31,True
1741,31,31,True
1742,31,31,True
1743,31,31,True
1744,32,32,True
1745,32,32,True
1746,32,32,True
1747,32,78,False
1748,32,32,True
1749,32,2,False
1750,32,78,False
1751,32,32,True
1752,32,96,False
1753,32,32,True
1754,32,32,True
1755,32,32,True
1756,32,32,True
1757,32,32,True
1758,32,95,False
1759,32,32,True
1760,32,32,True
1761,32,32,True
1762,32,32,True
1763,32,33,False
1764,32,32,True
1765,33,33,True
1766,33,33,True
1767,33,33,True
1768,33,33,True
1769,33,33,True
1770,33,33,True
1771,33,33,True
1772,33,33,True
1773,33,33,True
1774,33,33,True
1775,33,33,True
1776,33,33,True
1777,33,33,True
1778,33,33,True
1779,33,33,True
1780,33,56,False
1781,33,33,True
1782,33,33,True
1783,33,33,True
1784,33,56,False
1785,33,33,True
1786,33,33,True
1787,33,33,True
1788,33,42,False
1789,33,33,True
1790,33,33,True
1791,33,33,True
1792,33,33,True
1793,33,33,True
1794,33,33,True
1795,33,33,True
1796,33,33,True
1797,33,42,False
1798,33,33,True
1799,33,33,True
1800,33,33,True
1801,33,33,True
1802,33,33,True
1803,33,23,False
1804,33,33,True
1805,33,33,True
1806,33,33,True
1807,33,33,True
1808,33,33,True
1809,33,33,True
1810,33,33,True
1811,33,33,True
1812,33,33,True
1813,33,33,True
1814,33,33,True
1815,33,33,True
1816,33,33,True
1817,33,33,True
1818,33,33,True
1819,33,33,True
1820,33,33,True
1821,33,33,True
1822,33,33,True
1823,33,86,False
1824,33,33,True
1825,33,33,True
1826,33,63,False
1827,33,33,True
1828,33,33,True
1829,33,33,True
1830,33,33,True
1831,33,33,True
1832,33,33,True
1833,33,33,True
1834,33,33,True
1835,33,33,True
1836,33,33,True
1837,33,33,True
1838,33,33,True
1839,33,26,False
1840,33,33,True
1841,33,33,True
1842,33,33,True
1843,33,33,True
1844,33,33,True
1845,33,33,True
1846,33,33,True
1847,33,33,True
1848,33,33,True
1849,33,33,True
1850,33,33,True
1851,33,33,True
1852,33,33,True
1853,33,33,True
1854,33,33,True
1855,33,33,True
1856,33,33,True
1857,33,33,True
1858,33,33,True
1859,33,33,True
1860,33,33,True
1861,33,33,True
1862,33,33,True
1863,33,33,True
1864,33,33,True
1865,33,33,True
1866,33,33,True
1867,33,33,True
1868,33,33,True
1869,33,33,True
1870,33,33,True
1871,33,33,True
1872,33,33,True
1873,33,33,True
1874,33,33,True
1875,33,33,True
1876,33,33,True
1877,33,23,False
1878,33,33,True
1879,33,33,True
1880,33,56,False
1881,33,33,True
1882,33,33,True
1883,33,33,True
1884,33,33,True
1885,33,33,True
1886,33,33,True
1887,33,33,True
1888,33,33,True
1889,33,33,True
1890,33,33,True
1891,33,33,True
1892,33,33,True
1893,33,33,True
1894,33,33,True
1895,33,33,True
1896,33,33,True
1897,33,33,True
1898,33,33,True
1899,34,34,True
1900,34,34,True
1901,34,34,True
1902,34,34,True
1903,34,34,True
1904,34,34,True
1905,34,34,True
1906,34,34,True
1907,34,34,True
1908,34,34,True
1909,34,34,True
1910,34,34,True
1911,34,34,True
1912,34,34,True
1913,34,34,True
1914,34,101,False
1915,34,34,True
1916,34,34,True
1917,34,46,False
1918,34,34,True
1919,34,34,True
1920,34,34,True
1921,34,34,True
1922,34,34,True
1923,34,34,True
1924,34,34,True
1925,34,34,True
1926,34,34,True
1927,34,34,True
1928,34,34,True
1929,34,34,True
1930,34,34,True
1931,34,34,True
1932,34,101,False
1933,34,34,True
1934,34,34,True
1935,34,34,True
1936,34,34,True
1937,34,34,True
1938,35,35,True
1939,35,35,True
1940,35,35,True
1941,35,35,True
1942,35,35,True
1943,35,35,True
1944,35,35,True
1945,35,35,True
1946,35,35,True
1947,35,35,True
1948,35,35,True
1949,35,35,True
1950,35,35,True
1951,35,35,True
1952,35,35,True
1953,35,35,True
1954,35,35,True
1955,35,35,True
1956,35,35,True
1957,35,35,True
1958,35,35,True
1959,35,35,True
1960,35,35,True
1961,35,35,True
1962,35,35,True
1963,35,35,True
1964,35,35,True
1965,35,35,True
1966,35,35,True
1967,35,35,True
1968,35,35,True
1969,35,35,True
1970,35,35,True
1971,35,35,True
1972,35,35,True
1973,35,35,True
1974,35,35,True
1975,35,35,True
1976,35,35,True
1977,35,35,True
1978,35,75,False
1979,35,35,True
1980,35,35,True
1981,35,35,True
1982,35,35,True
1983,35,35,True
1984,35,35,True
1985,35,35,True
1986,35,35,True
1987,35,35,True
1988,35,35,True
1989,35,35,True
1990,35,35,True
1991,35,35,True
1992,35,35,True
1993,35,35,True
1994,35,35,True
1995,35,35,True
1996,35,75,False
1997,35,35,True
1998,35,35,True
1999,35,35,True
2000,35,35,True
2001,35,35,True
2002,35,35,True
2003,35,35,True
2004,35,35,True
2005,35,35,True
2006,35,35,True
2007,35,35,True
2008,35,35,True
2009,35,35,True
2010,35,35,True
2011,35,35,True
2012,35,35,True
2013,35,35,True
2014,35,35,True
2015,35,35,True
2016,35,35,True
2017,35,35,True
2018,35,35,True
2019,35,35,True
2020,35,35,True
2021,35,35,True
2022,35,35,True
2023,35,35,True
2024,35,35,True
2025,35,35,True
2026,35,35,True
2027,36,36,True
2028,36,36,True
2029,36,36,True
2030,36,36,True
2031,36,30,False
2032,36,36,True
2033,36,36,True
2034,36,36,True
2035,36,64,False
2036,36,36,True
2037,36,36,True
2038,36,36,True
2039,36,62,False
2040,36,36,True
2041,36,36,True
2042,36,36,True
2043,36,36,True
2044,36,36,True
2045,36,36,True
2046,36,42,False
2047,36,36,True
2048,36,36,True
2049,36,36,True
2050,36,36,True
2051,36,36,True
2052,36,36,True
2053,36,36,True
2054,36,36,True
2055,36,36,True
2056,36,36,True
2057,36,36,True
2058,36,36,True
2059,36,36,True
2060,36,36,True
2061,36,36,True
2062,36,36,True
2063,36,36,True
2064,36,36,True
2065,36,36,True
2066,36,36,True
2067,36,36,True
2068,36,36,True
2069,36,36,True
2070,37,37,True
2071,37,37,True
2072,37,37,True
2073,37,37,True
2074,37,37,True
2075,37,96,False
2076,37,37,True
2077,37,37,True
2078,37,37,True
2079,37,37,True
2080,37,37,True
2081,37,37,True
2082,37,37,True
2083,37,37,True
2084,37,37,True
2085,37,37,True
2086,37,37,True
2087,37,37,True
2088,37,37,True
2089,37,37,True
2090,37,37,True
2091,37,37,True
2092,37,37,True
2093,37,37,True
2094,37,37,True
2095,37,37,True
2096,37,37,True
2097,37,37,True
2098,37,37,True
2099,37,37,True
2100,37,37,True
2101,37,37,True
2102,37,37,True
2103,37,37,True
2104,37,22,False
2105,37,37,True
2106,37,37,True
2107,37,37,True
2108,37,37,True
2109,37,37,True
2110,37,37,True
2111,37,37,True
2112,37,37,True
2113,37,37,True
2114,37,37,True
2115,38,38,True
2116,38,38,True
2117,38,38,True
2118,38,96,False
2119,38,38,True
2120,38,38,True
2121,38,38,True
2122,38,38,True
2123,38,38,True
2124,38,38,True
2125,38,38,True
2126,38,38,True
2127,38,38,True
2128,38,38,True
2129,38,38,True
2130,38,38,True
2131,38,38,True
2132,38,38,True
2133,38,95,False
2134,38,95,False
2135,39,39,True
2136,39,39,True
2137,39,81,False
2138,39,39,True
2139,39,39,True
2140,39,42,False
2141,39,39,True
2142,39,39,True
2143,39,42,False
2144,39,39,True
2145,39,39,True
2146,39,23,False
2147,39,39,True
2148,39,39,True
2149,39,39,True
2150,39,39,True
2151,39,39,True
2152,39,39,True
2153,39,39,True
2154,39,62,False
2155,39,39,True
2156,39,39,True
2157,39,39,True
2158,39,42,False
2159,39,39,True
2160,39,39,True
2161,39,39,True
2162,39,42,False
2163,39,39,True
2164,39,39,True
2165,39,39,True
2166,39,42,False
2167,39,39,True
2168,39,6,False
2169,39,39,True
2170,39,81,False
2171,39,42,False
2172,39,39,True
2173,39,23,False
2174,39,39,True
2175,39,39,True
2176,39,39,True
2177,39,39,True
2178,39,39,True
2179,39,86,False
2180,39,6,False
2181,39,39,True
2182,39,42,False
2183,39,39,True
2184,39,39,True
2185,39,23,False
2186,39,39,True
2187,39,39,True
2188,39,92,False
2189,39,39,True
2190,39,39,True
2191,39,30,False
2192,39,42,False
2193,39,39,True
2194,39,39,True
2195,39,39,True
2196,39,39,True
2197,39,39,True
2198,39,39,True
2199,39,39,True
2200,39,39,True
2201,39,39,True
2202,39,39,True
2203,39,39,True
2204,39,39,True
2205,39,39,True
2206,39,39,True
2207,39,39,True
2208,39,23,False
2209,39,39,True
2210,39,39,True
2211,39,33,False
2212,39,39,True
2213,39,39,True
2214,39,39,True
2215,39,23,False
2216,39,39,True
2217,39,86,False
2218,39,39,True
2219,39,39,True
2220,39,39,True
2221,39,39,True
2222,39,39,True
2223,39,71,False
2224,39,62,False
2225,39,39,True
2226,39,33,False
2227,39,39,True
2228,39,39,True
2229,39,81,False
2230,39,39,True
2231,39,39,True
2232,39,39,True
2233,39,39,True
2234,39,23,False
2235,39,23,False
2236,39,23,False
2237,39,39,True
2238,39,39,True
2239,39,39,True
2240,39,39,True
2241,39,39,True
2242,39,39,True
2243,39,39,True
2244,39,39,True
2245,39,81,False
2246,39,39,True
2247,39,39,True
2248,39,23,False
2249,39,39,True
2250,39,39,True
2251,39,39,True
2252,39,39,True
2253,39,39,True
2254,39,39,True
2255,39,39,True
2256,39,39,True
2257,39,39,True
2258,39,39,True
2259,39,39,True
2260,39,39,True
2261,39,39,True
2262,39,39,True
2263,39,39,True
2264,39,39,True
2265,39,39,True
2266,39,39,True
2267,39,39,True
2268,39,42,False
2269,39,81,False
2270,39,39,True
2271,39,39,True
2272,39,39,True
2273,39,39,True
2274,39,79,False
2275,39,39,True
2276,39,39,True
2277,40,40,True
2278,40,40,True
2279,40,40,True
2280,40,40,True
2281,40,40,True
2282,40,40,True
2283,40,40,True
2284,40,40,True
2285,40,40,True
2286,40,40,True
2287,40,40,True
2288,40,40,True
2289,40,40,True
2290,40,40,True
2291,40,40,True
2292,40,40,True
2293,40,40,True
2294,40,40,True
2295,40,40,True
2296,40,40,True
2297,40,40,True
2298,40,40,True
2299,40,40,True
2300,40,40,True
2301,40,40,True
2302,40,40,True
2303,40,40,True
2304,40,78,False
2305,40,40,True
2306,40,40,True
2307,40,40,True
2308,40,40,True
2309,40,40,True
2310,40,40,True
2311,40,40,True
2312,40,40,True
2313,40,40,True
2314,40,40,True
2315,40,40,True
2316,40,40,True
2317,40,40,True
2318,40,40,True
2319,40,40,True
2320,40,40,True
2321,40,40,True
2322,40,40,True
2323,40,40,True
2324,40,40,True
2325,40,40,True
2326,40,40,True
2327,40,40,True
2328,40,40,True
2329,40,40,True
2330,40,40,True
2331,40,40,True
2332,40,40,True
2333,40,40,True
2334,40,40,True
2335,40,40,True
2336,40,40,True
2337,40,40,True
2338,40,40,True
2339,40,40,True
2340,40,4,False
2341,40,40,True
2342,40,40,True
2343,40,40,True
2344,40,4,False
2345,40,40,True
2346,40,40,True
2347,40,40,True
2348,40,40,True
2349,40,40,True
2350,40,40,True
2351,40,40,True
2352,40,40,True
2353,40,40,True
2354,40,40,True
2355,40,40,True
2356,40,40,True
2357,40,40,True
2358,40,40,True
2359,40,40,True
2360,40,40,True
2361,40,40,True
2362,40,40,True
2363,40,40,True
2364,40,40,True
2365,40,40,True
2366,40,40,True
2367,40,40,True
2368,40,40,True
2369,40,40,True
2370,40,40,True
2371,40,40,True
2372,40,40,True
2373,40,40,True
2374,40,40,True
2375,40,40,True
2376,40,40,True
2377,40,40,True
2378,40,40,True
2379,40,40,True
2380,40,4,False
2381,40,40,True
2382,40,40,True
2383,40,40,True
2384,40,78,False
2385,40,40,True
2386,40,40,True
2387,40,40,True
2388,40,40,True
2389,40,40,True
2390,40,40,True
2391,40,40,True
2392,40,40,True
2393,40,40,True
2394,40,40,True
2395,40,40,True
2396,40,40,True
2397,40,40,True
2398,40,40,True
2399,40,40,True
2400,40,40,True
2401,40,40,True
2402,40,40,True
2403,40,40,True
2404,40,40,True
2405,40,40,True
2406,40,40,True
2407,40,40,True
2408,40,40,True
2409,40,40,True
2410,40,40,True
2411,40,40,True
2412,40,40,True
2413,40,40,True
2414,40,40,True
2415,40,40,True
2416,40,40,True
2417,40,40,True
2418,40,40,True
2419,40,40,True
2420,40,40,True
2421,40,40,True
2422,40,40,True
2423,41,41,True
2424,41,56,False
2425,41,78,False
2426,41,41,True
2427,41,41,True
2428,41,41,True
2429,41,41,True
2430,41,4,False
2431,41,41,True
2432,41,41,True
2433,41,41,True
2434,41,41,True
2435,41,4,False
2436,41,41,True
2437,41,34,False
2438,41,41,True
2439,41,41,True
2440,41,58,False
2441,41,41,True
2442,41,41,True
2443,41,41,True
2444,41,41,True
2445,41,41,True
2446,41,41,True
2447,41,41,True
2448,41,41,True
2449,41,41,True
2450,41,41,True
2451,41,41,True
2452,41,41,True
2453,41,79,False
2454,41,41,True
2455,41,41,True
2456,41,41,True
2457,41,41,True
2458,41,41,True
2459,41,41,True
2460,41,41,True
2461,41,41,True
2462,41,41,True
2463,41,58,False
2464,41,41,True
2465,41,41,True
2466,41,41,True
2467,41,41,True
2468,41,41,True
2469,41,41,True
2470,41,41,True
2471,41,41,True
2472,41,41,True
2473,41,41,True
2474,41,41,True
2475,41,41,True
2476,41,41,True
2477,41,41,True
2478,41,41,True
2479,41,41,True
2480,41,41,True
2481,41,41,True
2482,41,41,True
2483,41,59,False
2484,41,41,True
2485,41,41,True
2486,41,41,True
2487,41,41,True
2488,41,41,True
2489,41,41,True
2490,41,41,True
2491,41,41,True
2492,41,23,False
2493,41,41,True
2494,42,42,True
2495,42,42,True
2496,42,42,True
2497,42,81,False
2498,42,42,True
2499,42,42,True
2500,42,42,True
2501,42,42,True
2502,42,42,True
2503,42,42,True
2504,42,42,True
2505,42,42,True
2506,42,42,True
2507,42,23,False
2508,42,48,False
2509,42,81,False
2510,42,42,True
2511,42,62,False
2512,42,42,True
2513,42,81,False
2514,42,81,False
2515,42,42,True
2516,42,42,True
2517,42,42,True
2518,42,42,True
2519,43,43,True
2520,43,43,True
2521,43,43,True
2522,43,43,True
2523,43,43,True
2524,43,43,True
2525,43,43,True
2526,43,43,True
2527,43,43,True
2528,43,43,True
2529,43,43,True
2530,43,43,True
2531,43,43,True
2532,43,43,True
2533,43,43,True
2534,43,43,True
2535,43,43,True
2536,43,43,True
2537,43,43,True
2538,43,43,True
2539,43,43,True
2540,43,43,True
2541,43,43,True
2542,43,43,True
2543,43,43,True
2544,43,43,True
2545,43,43,True
2546,43,43,True
2547,43,42,False
2548,43,43,True
2549,43,43,True
2550,43,43,True
2551,43,43,True
2552,43,43,True
2553,43,43,True
2554,43,43,True
2555,43,43,True
2556,43,43,True
2557,43,57,False
2558,43,43,True
2559,43,43,True
2560,43,42,False
2561,43,43,True
2562,43,43,True
2563,43,43,True
2564,43,43,True
2565,43,43,True
2566,44,44,True
2567,44,44,True
2568,44,29,False
2569,44,44,True
2570,44,44,True
2571,44,44,True
2572,44,44,True
2573,44,44,True
2574,44,44,True
2575,44,44,True
2576,44,44,True
2577,44,44,True
2578,44,44,True
2579,44,44,True
2580,44,44,True
2581,44,44,True
2582,44,44,True
2583,44,44,True
2584,44,44,True
2585,44,44,True
2586,44,44,True
2587,44,44,True
2588,44,44,True
2589,44,44,True
2590,44,44,True
2591,44,44,True
2592,44,44,True
2593,44,44,True
2594,44,44,True
2595,44,44,True
2596,44,44,True
2597,44,44,True
2598,44,44,True
2599,44,44,True
2600,44,44,True
2601,44,85,False
2602,44,44,True
2603,44,44,True
2604,44,44,True
2605,44,44,True
2606,44,44,True
2607,44,44,True
2608,44,44,True
2609,44,44,True
2610,44,44,True
2611,44,44,True
2612,44,44,True
2613,44,44,True
2614,44,44,True
2615,44,44,True
2616,44,44,True
2617,44,44,True
2618,44,15,False
2619,44,44,True
2620,44,44,True
2621,44,44,True
2622,44,44,True
2623,44,44,True
2624,45,45,True
2625,45,45,True
2626,45,45,True
2627,45,45,True
2628,45,45,True
2629,45,45,True
2630,45,45,True
2631,45,45,True
2632,45,45,True
2633,45,45,True
2634,45,45,True
2635,45,45,True
2636,45,45,True
2637,45,45,True
2638,45,45,True
2639,45,45,True
2640,45,45,True
2641,45,45,True
2642,45,45,True
2643,45,45,True
2644,45,45,True
2645,45,45,True
2646,45,45,True
2647,45,45,True
2648,45,95,False
2649,45,45,True
2650,45,45,True
2651,45,45,True
2652,45,45,True
2653,45,45,True
2654,45,45,True
2655,45,45,True
2656,45,45,True
2657,45,45,True
2658,45,45,True
2659,45,45,True
2660,45,45,True
2661,45,45,True
2662,45,45,True
2663,45,45,True
2664,45,45,True
2665,45,45,True
2666,45,45,True
2667,45,45,True
2668,45,45,True
2669,45,45,True
2670,45,45,True
2671,45,45,True
2672,45,45,True
2673,45,45,True
2674,45,45,True
2675,45,45,True
2676,45,45,True
2677,45,45,True
2678,45,45,True
2679,45,45,True
2680,45,45,True
2681,45,45,True
2682,45,45,True
2683,45,45,True
2684,45,45,True
2685,45,45,True
2686,45,45,True
2687,45,45,True
2688,45,45,True
2689,45,45,True
2690,45,45,True
2691,45,45,True
2692,45,45,True
2693,45,45,True
2694,45,45,True
2695,45,45,True
2696,45,45,True
2697,45,45,True
2698,45,45,True
2699,45,45,True
2700,45,45,True
2701,45,45,True
2702,45,45,True
2703,45,45,True
2704,45,45,True
2705,45,45,True
2706,45,45,True
2707,45,45,True
2708,45,45,True
2709,45,45,True
2710,45,45,True
2711,45,45,True
2712,45,45,True
2713,45,45,True
2714,45,45,True
2715,45,45,True
2716,45,45,True
2717,45,45,True
2718,46,46,True
2719,46,46,True
2720,46,46,True
2721,46,19,False
2722,46,46,True
2723,46,19,False
2724,46,46,True
2725,46,46,True
2726,46,46,True
2727,46,46,True
2728,46,46,True
2729,46,46,True
2730,46,46,True
2731,46,19,False
2732,46,78,False
2733,46,46,True
2734,46,46,True
2735,46,46,True
2736,46,46,True
2737,46,46,True
2738,46,46,True
2739,47,47,True
2740,47,47,True
2741,47,47,True
2742,47,47,True
2743,47,47,True
2744,47,47,True
2745,47,47,True
2746,47,47,True
2747,47,47,True
2748,47,47,True
2749,47,47,True
2750,47,47,True
2751,47,47,True
2752,47,47,True
2753,47,47,True
2754,47,82,False
2755,47,47,True
2756,47,47,True
2757,47,47,True
2758,47,47,True
2759,47,47,True
2760,47,47,True
2761,47,47,True
2762,47,47,True
2763,47,47,True
2764,48,48,True
2765,48,48,True
2766,48,48,True
2767,48,48,True
2768,48,84,False
2769,48,48,True
2770,48,48,True
2771,48,48,True
2772,48,48,True
2773,48,48,True
2774,48,48,True
2775,48,48,True
2776,48,48,True
2777,48,48,True
2778,48,48,True
2779,48,48,True
2780,48,48,True
2781,48,48,True
2782,48,48,True
2783,48,48,True
2784,48,48,True
2785,49,49,True
2786,49,39,False
2787,49,49,True
2788,49,49,True
2789,49,71,False
2790,49,49,True
2791,49,49,True
2792,49,49,True
2793,49,49,True
2794,49,49,True
2795,49,49,True
2796,49,49,True
2797,49,10,False
2798,49,49,True
2799,49,49,True
2800,49,39,False
2801,49,49,True
2802,49,49,True
2803,49,75,False
2804,49,49,True
2805,49,49,True
2806,49,49,True
2807,49,49,True
2808,49,49,True
2809,49,49,True
2810,49,49,True
2811,49,49,True
2812,49,49,True
2813,49,49,True
2814,49,49,True
2815,49,49,True
2816,49,49,True
2817,49,49,True
2818,49,49,True
2819,49,49,True
2820,49,49,True
2821,50,50,True
2822,50,50,True
2823,50,50,True
2824,50,63,False
2825,50,50,True
2826,50,50,True
2827,50,50,True
2828,50,50,True
2829,50,50,True
2830,50,50,True
2831,50,50,True
2832,50,50,True
2833,50,50,True
2834,50,50,True
2835,50,50,True
2836,50,50,True
2837,50,63,False
2838,50,50,True
2839,50,50,True
2840,50,50,True
2841,50,50,True
2842,50,50,True
2843,50,50,True
2844,50,50,True
2845,50,50,True
2846,50,63,False
2847,50,50,True
2848,50,50,True
2849,50,50,True
2850,50,53,False
2851,50,50,True
2852,50,50,True
2853,50,50,True
2854,50,50,True
2855,50,50,True
2856,50,50,True
2857,50,50,True
2858,50,50,True
2859,50,50,True
2860,50,50,True
2861,51,51,True
2862,51,51,True
2863,51,88,False
2864,51,22,False
2865,51,70,False
2866,51,51,True
2867,51,51,True
2868,51,51,True
2869,51,51,True
2870,51,51,True
2871,51,5,False
2872,51,20,False
2873,51,51,True
2874,51,20,False
2875,51,20,False
2876,51,51,True
2877,51,51,True
2878,51,95,False
2879,51,101,False
2880,51,101,False
2881,51,51,True
2882,51,40,False
2883,51,53,False
2884,51,58,False
2885,51,69,False
2886,51,51,True
2887,51,34,False
2888,51,51,True
2889,51,51,True
2890,51,81,False
2891,51,93,False
2892,51,34,False
2893,51,51,True
2894,51,20,False
2895,51,51,True
2896,51,33,False
2897,51,40,False
2898,51,51,True
2899,51,88,False
2900,51,45,False
2901,51,51,True
2902,51,51,True
2903,51,51,True
2904,51,64,False
2905,51,95,False
2906,51,51,True
2907,51,59,False
2908,51,34,False
2909,51,51,True
2910,51,5,False
2911,51,20,False
2912,51,51,True
2913,51,51,True
2914,51,20,False
2915,51,30,False
2916,51,99,False
2917,51,51,True
2918,51,20,False
2919,51,51,True
2920,51,51,True
2921,51,51,True
2922,51,51,True
2923,51,88,False
2924,51,51,True
2925,51,51,True
2926,51,51,True
2927,51,51,True
2928,51,51,True
2929,51,30,False
2930,51,51,True
2931,51,51,True
2932,51,51,True
2933,51,51,True
2934,51,51,True
2935,51,51,True
2936,51,51,True
2937,51,52,False
2938,51,95,False
2939,51,5,False
2940,51,51,True
2941,51,51,True
2942,51,51,True
2943,51,51,True
2944,51,51,True
2945,51,51,True
2946,51,42,False
2947,51,51,True
2948,51,22,False
2949,51,51,True
2950,51,51,True
2951,51,88,False
2952,51,51,True
2953,51,88,False
2954,51,51,True
2955,51,22,False
2956,51,51,True
2957,51,88,False
2958,51,22,False
2959,51,64,False
2960,51,51,True
2961,51,51,True
2962,51,51,True
2963,51,42,False
2964,51,22,False
2965,51,51,True
2966,51,51,True
2967,51,51,True
2968,51,51,True
2969,51,51,True
2970,51,51,True
2971,51,88,False
2972,52,79,False
2973,52,52,True
2974,52,52,True
2975,52,21,False
2976,52,52,True
2977,52,88,False
2978,52,52,True
2979,52,52,True
2980,52,88,False
2981,52,52,True
2982,52,88,False
2983,52,52,True
2984,52,52,True
2985,52,2,False
2986,52,25,False
2987,52,52,True
2988,52,52,True
2989,52,52,True
2990,52,26,False
2991,52,52,True
2992,52,78,False
2993,52,52,True
2994,52,52,True
2995,52,88,False
2996,52,18,False
2997,52,52,True
2998,52,52,True
2999,52,52,True
3000,52,55,False
3001,52,52,True
3002,52,52,True
3003,52,52,True
3004,52,79,False
3005,52,52,True
3006,52,18,False
3007,52,88,False
3008,52,88,False
3009,52,52,True
3010,52,52,True
3011,52,79,False
3012,52,52,True
3013,52,88,False
3014,52,52,True
3015,52,52,True
3016,52,25,False
3017,52,52,True
3018,52,18,False
3019,52,52,True
3020,52,52,True
3021,52,12,False
3022,52,52,True
3023,52,69,False
3024,52,52,True
3025,52,52,True
3026,52,52,True
3027,52,52,True
3028,53,53,True
3029,53,53,True
3030,53,53,True
3031,53,53,True
3032,53,53,True
3033,53,53,True
3034,53,53,True
3035,53,53,True
3036,53,53,True
3037,53,53,True
3038,53,53,True
3039,53,53,True
3040,53,53,True
3041,53,53,True
3042,53,53,True
3043,53,53,True
3044,53,53,True
3045,53,53,True
3046,53,53,True
3047,53,68,False
3048,53,53,True
3049,53,53,True
3050,53,53,True
3051,53,53,True
3052,53,53,True
3053,53,53,True
3054,53,53,True
3055,53,53,True
3056,53,53,True
3057,53,53,True
3058,53,53,True
3059,53,53,True
3060,53,53,True
3061,53,53,True
3062,53,53,True
3063,54,54,True
3064,54,54,True
3065,54,54,True
3066,54,54,True
3067,54,54,True
3068,54,54,True
3069,54,54,True
3070,54,54,True
3071,54,54,True
3072,54,54,True
3073,54,54,True
3074,54,54,True
3075,54,54,True
3076,54,54,True
3077,54,54,True
3078,54,54,True
3079,54,54,True
3080,54,54,True
3081,54,54,True
3082,54,54,True
3083,54,54,True
3084,54,54,True
3085,54,54,True
3086,54,54,True
3087,54,54,True
3088,54,54,True
3089,54,54,True
3090,54,54,True
3091,54,54,True
3092,55,55,True
3093,55,55,True
3094,55,55,True
3095,55,55,True
3096,55,55,True
3097,55,21,False
3098,55,55,True
3099,55,30,False
3100,55,55,True
3101,55,55,True
3102,55,79,False
3103,55,55,True
3104,55,55,True
3105,55,79,False
3106,55,55,True
3107,55,55,True
3108,55,55,True
3109,55,27,False
3110,55,6,False
3111,55,55,True
3112,55,55,True
3113,55,16,False
3114,55,55,True
3115,55,70,False
3116,55,79,False
3117,55,21,False
3118,55,55,True
3119,55,55,True
3120,55,70,False
3121,55,55,True
3122,55,55,True
3123,55,55,True
3124,55,55,True
3125,55,23,False
3126,55,55,True
3127,55,55,True
3128,55,55,True
3129,55,55,True
3130,55,55,True
3131,55,58,False
3132,55,79,False
3133,55,55,True
3134,55,59,False
3135,55,59,False
3136,55,55,True
3137,55,55,True
3138,55,55,True
3139,56,97,False
3140,56,79,False
3141,56,56,True
3142,56,56,True
3143,56,56,True
3144,56,56,True
3145,56,56,True
3146,56,56,True
3147,56,56,True
3148,56,6,False
3149,56,56,True
3150,56,56,True
3151,56,56,True
3152,56,79,False
3153,56,56,True
3154,56,56,True
3155,56,56,True
3156,56,56,True
3157,56,56,True
3158,56,56,True
3159,56,56,True
3160,56,56,True
3161,56,56,True
3162,56,56,True
3163,56,56,True
3164,56,56,True
3165,56,56,True
3166,56,56,True
3167,56,56,True
3168,56,56,True
3169,56,56,True
3170,56,56,True
3171,56,56,True
3172,56,56,True
3173,56,56,True
3174,56,30,False
3175,56,97,False
3176,56,56,True
3177,56,56,True
3178,56,30,False
3179,56,56,True
3180,56,56,True
3181,56,56,True
3182,56,97,False
3183,56,56,True
3184,56,56,True
3185,56,56,True
3186,56,56,True
3187,56,56,True
3188,56,56,True
3189,56,40,False
3190,56,56,True
3191,56,56,True
3192,56,56,True
3193,56,97,False
3194,56,79,False
3195,56,56,True
3196,56,56,True
3197,56,40,False
3198,56,56,True
3199,56,56,True
3200,56,56,True
3201,56,30,False
3202,56,56,True
3203,56,56,True
3204,56,56,True
3205,56,56,True
3206,56,56,True
3207,56,30,False
3208,56,97,False
3209,56,56,True
3210,56,56,True
3211,56,56,True
3212,56,79,False
3213,56,56,True
3214,56,56,True
3215,56,79,False
3216,56,56,True
